Store,Report Date,End of Day Deposit,Actual Deposit,Date Deposit Made,Deposit Over/(Short),End of Day Credit Cards,Actual Credit Cards,Over/(Short) Credit Cards,VOID Credits,Payout To/From,Payout Check,Scanning Violation Fees,Deposit Violation Fees,A/R Violation Fees,Violation Fees Total,Comments,Report Month,Month Number,Email,Email 2,Email 3,Email 4,Email 5,Email 6,ZOHO_EMAIL_1,ZOHO_EMAIL_2
CA095,09/24/17,435.14,435.14,09/25/17,0,161.16,0,-161.16,0,0,0,0,0,0,0,,September,9,fiestaca095@fiestainsurance.com,fiestaca095@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA095,09/25/17,819.01,819.01,09/26/17,0,0,0,0,0,0,0,0,0,10,10,1-AR,September,9,fiestaca095@fiestainsurance.com,fiestaca095@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA095,09/26/17,774.74,774.74,09/27/17,0,0,0,0,0,0,0,0,0,10,10,1-AR,September,9,fiestaca095@fiestainsurance.com,fiestaca095@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA095,09/27/17,1985.46,1985.46,09/28/17,0,0,0,0,0,0,0,25,0,0,25,SVP - INC APP (MNS3601530),September,9,fiestaca095@fiestainsurance.com,fiestaca095@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA095,09/28/17,583.59,583.59,10/02/17,0,0,0,0,0,0,0,0,50,0,50,DVP- LATE,September,9,fiestaca095@fiestainsurance.com,fiestaca095@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA095,09/29/17,843.42,843.42,10/02/17,0,183.16,0,-183.16,0,0,0,0,0,0,0,,September,9,fiestaca095@fiestainsurance.com,fiestaca095@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA095,09/30/17,379.04,379.04,10/02/17,0,182.24,0,-182.24,0,0,0,0,0,0,0,,September,9,fiestaca095@fiestainsurance.com,fiestaca095@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA096,09/01/17,1596.3,1596.3,09/05/17,0,263.81,0,-263.81,0,0,0,0,0,0,0,,September,9,fiestaca096@fiestainsurance.com,fiestaca096@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA096,09/02/17,406.76,406.76,09/05/17,0,106,0,-106,0,0,0,0,0,0,0,,September,9,fiestaca096@fiestainsurance.com,fiestaca096@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA096,09/05/17,2638.46,2638.46,09/06/17,0,0,0,0,0,0,0,0,0,0,0,,September,9,fiestaca096@fiestainsurance.com,fiestaca096@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA096,09/06/17,1299.99,1299.99,09/07/17,0,1147.24,0,-1147.24,0,0,0,50,0,0,50,"SVP-NO APP- Maria Gonzalez (MIL3706869)
SVP-MISSING PAGE 1- ARMANDO IBARRA-MEDINA (MIL3707173)",September,9,fiestaca096@fiestainsurance.com,fiestaca096@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA096,09/07/17,558.63,558.63,09/08/17,0,0,0,0,0,0,0,0,0,0,0,,September,9,fiestaca096@fiestainsurance.com,fiestaca096@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA096,09/08/17,2223.95,2223.95,09/11/17,0,362.87,0,-362.87,0,0,0,75,0,10,85,"1-AR
Collins Maeshown Marie 09/07/17 104601494339001 Inc app

Fernandez Josafat 09/08/17 104631495097001 Missing page 8/9

Salas-Casquez Ricardo Gunir 09/09/17 MIL3710150 Missing page 1/2",September,9,fiestaca096@fiestainsurance.com,fiestaca096@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA096,09/09/17,899.34,899.34,09/11/17,0,274.6,0,-274.6,0,0,0,0,0,0,0,,September,9,fiestaca096@fiestainsurance.com,fiestaca096@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA096,09/11/17,1750.98,1750.98,09/12/17,0,0,0,0,0,0,0,0,0,0,0,,September,9,fiestaca096@fiestainsurance.com,fiestaca096@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA096,09/12/17,895.56,895.56,09/13/17,0,75,0,-75,0,0,0,0,0,0,0,,September,9,fiestaca096@fiestainsurance.com,fiestaca096@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA096,09/13/17,1754.88,1754.88,09/14/17,0,147.1,0,-147.1,0,0,0,0,0,0,0,,September,9,fiestaca096@fiestainsurance.com,fiestaca096@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA096,09/14/17,681.44,681.44,09/15/17,0,50.7,0,-50.7,0,0,0,0,0,30,30,"2-AR
WAS 711.44 SB 681.44- VOID

Marcos Diego Hernandez 09/11/17 Receipt VOID Req",September,9,fiestaca096@fiestainsurance.com,fiestaca096@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA096,09/15/17,1302.27,1302.27,09/18/17,0,397.76,0,-397.76,0,0,0,0,0,0,0,,September,9,fiestaca096@fiestainsurance.com,fiestaca096@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA096,09/16/17,977.82,977.82,09/18/17,0,0,0,0,0,0,0,0,0,0,0,,September,9,fiestaca096@fiestainsurance.com,fiestaca096@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA096,09/18/17,1448.29,1448.29,09/19/17,0,434.02,0,-434.02,0,0,0,25,0,0,25,Aguilarvila Jose Antonio G00856141400 09/18/17 Eff 7/20-BFA 0.00,September,9,fiestaca096@fiestainsurance.com,fiestaca096@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA096,09/19/17,1198.16,1198.16,09/20/17,0,0,0,0,0,0,0,0,0,0,0,,September,9,fiestaca096@fiestainsurance.com,fiestaca096@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA096,09/20/17,1331,1331,09/21/17,0,922.87,0,-922.87,0,0,0,25,0,0,25,SVP - INC APP (MIL3719753),September,9,fiestaca096@fiestainsurance.com,fiestaca096@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA096,09/21/17,2244.02,2244.02,09/22/17,0,1114.72,0,-1114.72,0,0,0,0,0,10,10,1-AR,September,9,fiestaca096@fiestainsurance.com,fiestaca096@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA096,09/22/17,964.41,964.41,09/25/17,0,269.93,0,-269.93,0,0,0,0,0,0,0,,September,9,fiestaca096@fiestainsurance.com,fiestaca096@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA096,09/23/17,511.25,511.25,09/25/17,0,45,0,-45,0,0,0,0,0,0,0,,September,9,fiestaca096@fiestainsurance.com,fiestaca096@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA096,09/25/17,1084.53,1084.53,09/26/17,0,369.51,0,-369.51,0,0,0,0,0,0,0,,September,9,fiestaca096@fiestainsurance.com,fiestaca096@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA096,09/26/17,455,455,09/27/17,0,0,0,0,0,0,0,0,0,0,0,,September,9,fiestaca096@fiestainsurance.com,fiestaca096@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA096,09/27/17,2167.54,2167.54,09/28/17,0,0,0,0,0,0,0,50,0,0,50,"SVP - NO APP (MIL3725527)
SVP - MISSING PG. 10 (MIL3726030)",September,9,fiestaca096@fiestainsurance.com,fiestaca096@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA096,09/28/17,1554.79,1554.79,09/29/17,0,493.57,0,-493.57,0,0,0,0,0,20,20,2-AR,September,9,fiestaca096@fiestainsurance.com,fiestaca096@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA096,09/29/17,963.45,963.45,10/02/17,0,261.88,0,-261.88,0,0,0,0,0,0,0,,September,9,fiestaca096@fiestainsurance.com,fiestaca096@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA096,09/30/17,864.81,864.81,10/02/17,0,0,0,0,0,0,0,0,0,0,0,,September,9,fiestaca096@fiestainsurance.com,fiestaca096@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA098,09/01/17,839.26,839.26,09/05/17,0,150,0,-150,0,0,0,0,0,0,0,,September,9,fiestaca098@fiestainsurance.com,fiestaca098@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA098,09/02/17,1369.96,1369.96,09/05/17,0,264,0,-264,0,0,0,0,0,0,0,,September,9,fiestaca098@fiestainsurance.com,fiestaca098@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA098,09/05/17,2310.79,2310.79,09/06/17,0,1343.13,0,-1343.13,0,0,0,0,0,10,10,1-AR,September,9,fiestaca098@fiestainsurance.com,fiestaca098@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA098,09/06/17,1706.33,1706.33,09/07/17,0,0,0,0,0,0,0,0,0,0,0,,September,9,fiestaca098@fiestainsurance.com,fiestaca098@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA098,09/07/17,97.4,97.4,09/08/17,0,689.68,0,-689.68,0,0,0,0,0,0,0,,September,9,fiestaca098@fiestainsurance.com,fiestaca098@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA098,09/08/17,943.43,943.43,09/11/17,0,817.01,0,-817.01,0,0,0,50,0,0,50,"Alavarez Alejandro 09/09/17 WNT171567000 0.00 on BFA

Olmos Alex 09/07/17 MIL3707937 Missing page 13",September,9,fiestaca098@fiestainsurance.com,fiestaca098@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA098,09/09/17,1824.29,1824.29,09/11/17,0,110.76,0,-110.76,0,0,0,0,0,0,0,,September,9,fiestaca098@fiestainsurance.com,fiestaca098@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA098,09/11/17,1875.57,1875.57,09/12/17,0,0,0,0,0,0,0,0,0,0,0,,September,9,fiestaca098@fiestainsurance.com,fiestaca098@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA098,09/12/17,1340.78,1340.78,09/13/17,0,0,0,0,0,0,0,0,0,0,0,,September,9,fiestaca098@fiestainsurance.com,fiestaca098@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA098,09/13/17,1455.7,1455.7,09/14/17,0,0,0,0,0,0,0,25,0,0,25,SVP-MISSING PAGE 11- CARLA HERNANDEZ (MIL3713175),September,9,fiestaca098@fiestainsurance.com,fiestaca098@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA098,09/14/17,760.49,760.49,09/15/17,0,65,0,-65,0,0,0,0,0,0,0,,September,9,fiestaca098@fiestainsurance.com,fiestaca098@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA098,09/15/17,1095.8,1095.8,09/18/17,0,0,0,0,0,0,0,0,0,0,0,,September,9,fiestaca098@fiestainsurance.com,fiestaca098@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA098,09/16/17,1533.47,1533.47,09/18/17,0,147,0,-147,0,0,0,0,0,0,0,,September,9,fiestaca098@fiestainsurance.com,fiestaca098@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA098,09/18/17,1635.47,1635.47,09/19/17,0,233.87,0,-233.87,0,0,0,0,0,0,0,,September,9,fiestaca098@fiestainsurance.com,fiestaca098@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA098,09/19/17,1180.24,1180.24,09/20/17,0,194.88,0,-194.88,0,0,0,0,0,0,0,,September,9,fiestaca098@fiestainsurance.com,fiestaca098@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA098,09/20/17,1413.41,1413.41,09/21/17,0,547.3,0,-547.3,0,0,0,25,0,0,25,SVP - INC APP (MIL3719654),September,9,fiestaca098@fiestainsurance.com,fiestaca098@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA098,09/21/17,824.58,824.58,09/22/17,0,509.31,0,-509.31,0,0,0,0,0,0,0,,September,9,fiestaca098@fiestainsurance.com,fiestaca098@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA098,09/22/17,984.21,984.21,09/25/17,0,254.21,0,-254.21,0,0,0,0,0,0,0,,September,9,fiestaca098@fiestainsurance.com,fiestaca098@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA098,09/23/17,861.98,861.98,09/25/17,0,358.05,0,-358.05,0,0,0,0,0,0,0,,September,9,fiestaca098@fiestainsurance.com,fiestaca098@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA098,09/25/17,2441.22,2441.22,09/26/17,0,343.78,0,-343.78,0,0,0,0,0,0,0,,September,9,fiestaca098@fiestainsurance.com,fiestaca098@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA098,09/26/17,1158.99,1158.99,09/27/17,0,47.05,0,-47.05,0,0,0,0,0,0,0,,September,9,fiestaca098@fiestainsurance.com,fiestaca098@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA098,09/27/17,2134.59,2134.59,09/28/17,0,0,0,0,0,0,0,0,0,0,0,,September,9,fiestaca098@fiestainsurance.com,fiestaca098@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA098,09/28/17,284.25,284.25,09/29/17,0,296.76,0,-296.76,0,0,0,0,0,0,0,,September,9,fiestaca098@fiestainsurance.com,fiestaca098@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA098,09/29/17,1192.17,1192.17,10/02/17,0,658.07,0,-658.07,0,0,0,0,0,0,0,,September,9,fiestaca098@fiestainsurance.com,fiestaca098@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA098,09/30/17,1407.42,1407.42,10/02/17,0,348,0,-348,0,0,0,0,0,0,0,,September,9,fiestaca098@fiestainsurance.com,fiestaca098@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA099,09/01/17,2207.9,2207.9,09/05/17,0,0,0,0,0,0,0,0,0,10,10,1-AR,September,9,fiestaca099@fiestainsurance.com,fiestaca099@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA099,09/02/17,1593.49,1593.49,09/05/17,0,911,0,-911,0,0,0,0,0,0,0,,September,9,fiestaca099@fiestainsurance.com,fiestaca099@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA099,09/03/17,1427.86,1427.86,09/05/17,0,0,0,0,0,0,0,0,0,0,0,,September,9,fiestaca099@fiestainsurance.com,fiestaca099@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA099,09/04/17,844.87,844.87,09/05/17,0,0,0,0,0,0,0,0,0,0,0,,September,9,fiestaca099@fiestainsurance.com,fiestaca099@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA099,09/05/17,3874.52,3874.52,09/06/17,0,380,0,-380,0,0,0,0,0,10,10,1-AR,September,9,fiestaca099@fiestainsurance.com,fiestaca099@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA099,09/06/17,2551.58,2551.58,09/07/17,0,778,0,-778,0,0,0,50,0,0,50,"SVP-MISSING PAGE 9- MARIA TAMIKA GRISEZ (MIL3706907)
SVP-CAN'T READ BFA- YESENIA SANCHEZ-ZARCO (MIL3707210)",September,9,fiestaca099@fiestainsurance.com,fiestaca099@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA099,09/07/17,2220,2200,09/08/17,-20,0,0,0,0,-20,0,0,50,0,50,DVP-SHORT- BANK SENT LETTER REGARDING $20 SHORTAGE,September,9,fiestaca099@fiestainsurance.com,fiestaca099@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA099,09/08/17,2768.33,2768.33,09/11/17,0,432,0,-432,0,0,0,125,0,10,135,"1-AR
SVP-MISSING PAGES- LORENA PEREZ (MIL3709249
SVP-MISSING PAGE- JOSE DE-JESUS IBARRA (MIL3709486
SVP-MISSING PAGE- MARIA ALFARO (ACA004310225)
SVP-MISSING PAGES- BRIAN HUSTON (MIL3709551)
SVP-NO APP/NO BFA- DAVON MANDIKA SYESS (MIL3709620) ",September,9,fiestaca099@fiestainsurance.com,fiestaca099@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA099,09/09/17,1479.26,1479.26,09/11/17,0,1216.53,0,-1216.53,0,0,0,50,0,0,50,"SVP-MISSING SIGNATURE ON INSPECTION PAGE/CAN'T READ APP- SOLEDAD GONZALEA (ACA004311030)
SVP-BROKER SIGNATURE ON LAST PAGE MISSING- JUAN ANTONIO COVIANDURAN (504-61009-6005-001)
",September,9,fiestaca099@fiestainsurance.com,fiestaca099@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA099,09/10/17,1055.62,1055.62,09/11/17,0,562,0,-562,0,0,0,25,0,0,25,SVP-MISSING PAGES- VICTOR LUPIAN (MIL3710785),September,9,fiestaca099@fiestainsurance.com,fiestaca099@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA099,09/11/17,3427.46,3427.46,09/12/17,0,957.14,0,-957.14,0,0,0,25,0,0,25,SVP-MISSING PAGE 10- ISABEL DIAZ (MIL3711366),September,9,fiestaca099@fiestainsurance.com,fiestaca099@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA099,09/12/17,2331.38,2331.38,09/14/17,0,0,0,0,0,0,0,25,50,0,75,"SVP- NO APP/ NO BFA- RAFAEL ONZALEZ-GARCIA (504610096087001)
DVP-LATE",September,9,fiestaca099@fiestainsurance.com,fiestaca099@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA099,09/13/17,2140.88,2140.88,09/14/17,0,245,0,-245,0,0,0,25,0,0,25,SVP-MISSING PAGES/DISCLOSURES (ACA004314816),September,9,fiestaca099@fiestainsurance.com,fiestaca099@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA099,09/14/17,1555.29,1555.29,09/19/17,0,284,0,-284,0,0,0,0,100,0,100,DVP-LATE/PLUS 1 DAY,September,9,fiestaca099@fiestainsurance.com,fiestaca099@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA099,09/15/17,962.39,962.39,09/18/17,0,1451.86,0,-1451.86,0,0,0,0,0,10,10,1-AR,September,9,fiestaca099@fiestainsurance.com,fiestaca099@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA099,09/16/17,3787.94,3787.94,09/18/17,0,243.18,0,-243.18,0,0,0,25,0,0,25,SVP- MISSING PAGES - OFELA PABLO-RAMIREZ (MIL3716157),September,9,fiestaca099@fiestainsurance.com,fiestaca099@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA099,09/17/17,963.97,963.97,09/18/17,0,0,0,0,0,0,0,25,0,0,25,SVP-MISSING PAGES- EFRAIN MURILLO-VENEGAS (MIL3716772),September,9,fiestaca099@fiestainsurance.com,fiestaca099@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA099,09/18/17,5431.82,5431.82,09/19/17,0,989,0,-989,0,0,0,0,0,0,0,,September,9,fiestaca099@fiestainsurance.com,fiestaca099@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA099,09/19/17,4017.53,4017.53,09/20/17,0,283,0,-283,0,0,0,0,0,0,0,,September,9,fiestaca099@fiestainsurance.com,fiestaca099@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA099,09/20/17,2506.7,2506.7,09/21/17,0,370.86,0,-370.86,0,0,0,0,0,20,20,2-AR,September,9,fiestaca099@fiestainsurance.com,fiestaca099@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA099,09/21/17,1028.13,1028.13,09/22/17,0,704.68,0,-704.68,0,0,0,0,0,0,0,,September,9,fiestaca099@fiestainsurance.com,fiestaca099@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA099,09/22/17,2090.37,2090.37,09/25/17,0,0,0,0,0,0,0,0,0,0,0,,September,9,fiestaca099@fiestainsurance.com,fiestaca099@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA099,09/23/17,1803.62,1803.62,09/25/17,0,0,0,0,0,0,0,0,0,0,0,,September,9,fiestaca099@fiestainsurance.com,fiestaca099@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA099,09/24/17,1210.85,1210.05,09/25/17,-0.8,334,0,-334,0,-0.8,0,0,50,0,50,DVP-SHORT,September,9,fiestaca099@fiestainsurance.com,fiestaca099@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
CA099,09/25/17,1622.52,1622.52,09/26/17,0,472,0,-472,0,0,0,25,0,0,25,SVP- MISSING PAGES- PEDRO MORENO (MIL3723191),September,9,fiestaca099@fiestainsurance.com,fiestaca099@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,
