Store,Report Date,End of Day Deposit,Actual Deposit,Deposit Over/(Short),Date Deposit Made,End of Day Credit Cards,Actual Credit Cards,Over/(Short) Credit Cards,VOID Credits,Payout To/(From),Payout Check,Scanning Violation Fees,Deposit Violation Fees,A/R Violation Fees,Violation Fees Total,Comments,Report Month,Month Number,Email,Email 2,Email 3,Email 4,Email 5,Email 6,Email_Store,ZOHO_EMAIL_1,ZOHO_EMAIL_2
CA020,7-Aug-18,1705.68,1705.68,0,8-Aug-18,280.73,0,-280.73,0,0,0,50,0,20,70,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA020,8-Aug-18,123.15,123.15,0,9-Aug-18,1945.8,0,-1945.8,0,0,0,0,0,10,10,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA020,9-Aug-18,811.03,811.03,0,10-Aug-18,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA020,10-Aug-18,840.36,840.36,0,13-Aug-18,564.7,0,-564.7,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA020,11-Aug-18,760.46,760.46,0,13-Aug-18,135.07,0,-135.07,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA020,13-Aug-18,1069.14,1069.14,0,14-Aug-18,75,0,-75,0,0,0,25,0,0,25,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA020,14-Aug-18,740.99,740.99,0,15-Aug-18,437.04,0,-437.04,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA020,15-Aug-18,242.78,242.78,0,16-Aug-18,905.38,0,-905.38,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA020,16-Aug-18,424.97,424.97,0,17-Aug-18,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA020,17-Aug-18,709.29,709.29,0,20-Aug-18,415.14,0,-415.14,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA020,18-Aug-18,546.48,546.48,0,20-Aug-18,640.71,0,-640.71,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA020,20-Aug-18,756.89,756.89,0,21-Aug-18,1341.46,0,-1341.46,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA020,21-Aug-18,1191.56,1191.56,0,22-Aug-18,115,0,-115,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA020,22-Aug-18,563.48,563.48,0,23-Aug-18,451.18,0,-451.18,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA020,23-Aug-18,818.96,818.96,0,24-Aug-18,200.48,0,-200.48,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA020,24-Aug-18,438.37,438.37,0,27-Aug-18,1417.42,0,-1417.42,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA020,25-Aug-18,964.93,964.93,0,27-Aug-18,60,0,-60,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA020,27-Aug-18,578.22,578.22,0,28-Aug-18,317,0,-317,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA020,28-Aug-18,1200.46,1200.46,0,29-Aug-18,281.88,0,-281.88,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA020,29-Aug-18,684.41,684.41,0,30-Aug-18,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA020,30-Aug-18,442.06,442.06,0,31-Aug-18,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA020,31-Aug-18,1183.34,1183.34,0,4-Sep-18,165.41,0,-165.41,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA022,1-Aug-18,2061.56,2061.56,0,2-Aug-18,793,0,-793,0,0,0,0,0,0,0,,August,8,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA022,2-Aug-18,3172.84,3172.84,0,3-Aug-18,714,0,-714,0,0,0,0,0,0,0,,August,8,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA022,3-Aug-18,3717.43,3717.43,0,6-Aug-18,753,0,-753,0,0,0,0,0,10,10,,August,8,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA022,4-Aug-18,1918.88,1918.88,0,6-Aug-18,264,0,-264,0,0,0,0,0,0,0,,August,8,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA022,6-Aug-18,3295.47,3295.47,0,7-Aug-18,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA022,7-Aug-18,2348.29,2348.29,0,8-Aug-18,200,0,-200,0,0,0,0,0,0,0,,August,8,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA022,8-Aug-18,2349.9,2349.9,0,9-Aug-18,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA022,9-Aug-18,1073.27,1073.27,0,10-Aug-18,916,0,-916,0,0,0,0,0,0,0,,August,8,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA022,10-Aug-18,3649.64,3649.64,0,13-Aug-18,0,0,0,0,0,0,0,0,10,10,,August,8,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA022,11-Aug-18,333.44,333.44,0,13-Aug-18,329,0,-329,0,0,0,0,0,0,0,,August,8,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA022,12-Aug-18,606.95,606.95,0,13-Aug-18,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA022,13-Aug-18,3082.92,3082.92,0,14-Aug-18,1224,0,-1224,0,0,0,0,0,0,0,,August,8,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA022,14-Aug-18,1618.46,1618.46,0,15-Aug-18,244,0,-244,0,0,0,0,0,0,0,,August,8,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA022,15-Aug-18,2934.01,2934.01,0,16-Aug-18,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA022,16-Aug-18,3084.97,3084.97,0,17-Aug-18,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA022,17-Aug-18,2643.24,2643.24,0,20-Aug-18,474,0,-474,0,0,0,0,0,0,0,,August,8,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA022,18-Aug-18,2002.47,2002.47,0,20-Aug-18,539,0,-539,0,0,0,0,0,0,0,,August,8,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA022,19-Aug-18,890.2,890.2,0,20-Aug-18,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA022,20-Aug-18,3333.38,3333.38,0,21-Aug-18,1729,0,-1729,0,0,0,0,0,0,0,,August,8,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA022,21-Aug-18,2851.69,2851.69,0,22-Aug-18,788,0,-788,0,0,0,0,0,0,0,,August,8,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA022,22-Aug-18,1749.94,1749.94,0,23-Aug-18,75,0,-75,0,0,0,0,0,0,0,,August,8,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA022,23-Aug-18,1843.4,1843.4,0,24-Aug-18,0,0,0,0,0,0,0,0,10,10,,August,8,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA022,24-Aug-18,3063.45,3063.45,0,27-Aug-18,757,0,-757,0,0,0,0,0,0,0,,August,8,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA022,25-Aug-18,1674.72,1674.72,0,27-Aug-18,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA022,26-Aug-18,966.4,966.4,0,27-Aug-18,230,0,-230,0,0,0,0,0,0,0,,August,8,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA022,27-Aug-18,2010.97,2010.97,0,28-Aug-18,620,0,-620,0,0,0,0,0,0,0,,August,8,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA022,28-Aug-18,1893.42,1893.42,0,29-Aug-18,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA022,29-Aug-18,1324.47,1324.47,0,30-Aug-18,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA022,30-Aug-18,1659.66,1659.66,0,31-Aug-18,468,0,-468,0,0,0,0,0,0,0,,August,8,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA022,31-Aug-18,2592.29,2592.29,0,4-Sep-18,1130,0,-1130,0,0,0,0,0,0,0,,August,8,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA023,1-Aug-18,2351.47,2351.47,0,2-Aug-18,1396,0,-1396,0,0,0,0,0,0,0,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA023,2-Aug-18,940.44,940.44,0,3-Aug-18,735,0,-735,0,0,0,0,0,0,0,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA023,3-Aug-18,2454.64,2454.64,0,6-Aug-18,438.88,0,-438.88,0,0,0,0,0,30,30,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA023,4-Aug-18,2226.27,2226.27,0,6-Aug-18,234,0,-234,0,0,0,0,0,0,0,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA023,5-Aug-18,181.69,181.69,0,6-Aug-18,1233.82,0,-1233.82,0,0,0,0,0,0,0,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA023,6-Aug-18,2864.91,2864.91,0,7-Aug-18,1248,0,-1248,0,0,0,25,0,10,35,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA023,7-Aug-18,2382.79,2382.79,0,8-Aug-18,404,0,-404,0,0,0,0,0,0,0,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA023,8-Aug-18,1626,1626,0,9-Aug-18,815.02,0,-815.02,0,0,0,0,0,10,10,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA023,9-Aug-18,1302,1302,0,10-Aug-18,204,0,-204,0,0,0,0,0,10,10,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA023,10-Aug-18,1847.55,1847.55,0,13-Aug-18,527,0,-527,0,0,0,0,0,10,10,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA023,11-Aug-18,2158.86,2158.86,0,13-Aug-18,608,0,-608,0,0,0,0,0,0,0,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA023,12-Aug-18,1812.95,1812.95,0,13-Aug-18,304,0,-304,0,0,0,0,0,0,0,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA023,13-Aug-18,1450.33,1450.33,0,14-Aug-18,1379,0,-1379,0,0,0,0,0,0,0,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA023,14-Aug-18,2430.93,2543.76,112.83,15-Aug-18,1515,0,-1515,0,112.83,0,25,50,10,85,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA023,15-Aug-18,1966.11,1966.11,0,16-Aug-18,287.27,0,-287.27,0,0,0,0,0,10,10,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA023,16-Aug-18,734.18,734.18,0,17-Aug-18,678.33,0,-678.33,0,0,0,0,0,0,0,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA023,17-Aug-18,2353.76,2353.76,0,20-Aug-18,1682.15,0,-1682.15,0,0,0,0,0,0,0,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA023,18-Aug-18,3813.11,3813.11,0,20-Aug-18,234,0,-234,0,0,0,25,0,0,25,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA023,19-Aug-18,2234.71,2234.71,0,20-Aug-18,404,0,-404,0,0,0,0,0,0,0,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA023,20-Aug-18,3381.83,3381.83,0,21-Aug-18,1030,0,-1030,0,0,0,0,0,10,10,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA023,21-Aug-18,2045.45,2045.45,0,22-Aug-18,932,0,-932,0,0,0,0,0,0,0,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA023,22-Aug-18,1316.77,1316.77,0,23-Aug-18,942,0,-942,0,0,0,0,0,0,0,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA023,23-Aug-18,753.52,753.52,0,24-Aug-18,1050,0,-1050,0,0,0,0,0,0,0,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA023,24-Aug-18,1540.95,1540.95,0,27-Aug-18,1028.02,0,-1028.02,0,0,0,0,0,0,0,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA023,25-Aug-18,1826.42,1826.42,0,27-Aug-18,718,0,-718,0,0,0,0,0,0,0,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA023,26-Aug-18,949.4,949.4,0,27-Aug-18,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA023,27-Aug-18,2889.04,2889.04,0,28-Aug-18,211,0,-211,0,0,0,0,0,20,20,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA023,28-Aug-18,492.36,1215,722.64,29-Aug-18,1886,0,-1886,0,722.64,0,0,50,0,50,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA023,29-Aug-18,416.99,416.99,0,30-Aug-18,1587,0,-1587,0,0,0,25,0,0,25,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA023,30-Aug-18,1678.7,1678.7,0,31-Aug-18,747,0,-747,0,0,0,0,0,0,0,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA023,31-Aug-18,2941.26,2941.26,0,4-Sep-18,1013,0,-1013,0,0,0,0,0,0,0,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA024,1-Aug-18,1852.87,1852.87,0,3-Aug-18,194,0,-194,0,0,0,0,0,20,20,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA024,2-Aug-18,808.88,808.88,0,6-Aug-18,264,0,-264,0,0,0,0,0,10,10,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA024,3-Aug-18,3131.78,3131.78,0,7-Aug-18,628,0,-628,0,0,0,0,0,0,0,,August,8,fiestaca023@fiestainsurance.com,fiestaca026@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
